tt0109045,2759,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,6.9,UA,164 min,2010
tt0106339,12635,Tom and Huck,Peter Hewitt,5.5,A,126 min,1995
tt0104779,10497,Star Wars: The Clone Wars,Dave Filoni,5.9,UA,134 min,2008
tt0109348,11382,The Nutcracker and the Four Realms,Lasse HallstrÃ¶m,5.6,A,156 min,2018
tt0109444,9331,Mighty Joe Young,Ron Underwood,5.7,UA,103 min,1998
tt0109446,10731,Something from Tiffany's,Daryl Wein,6.2,,115 min,2022
tt0109484,10464,From Up on Poppy Hill,GorÃ´ Miyazaki,7.4,U,118 min,2011
tt0109504,34152,Author! Author!,Arthur Hiller,6.2,UA,146 min,1982
tt0109506,9495,My Girl 2,Howard Zieff,5.3,R,108 min,1994
tt0109450,29973,Wild America,William Dear,6.4,TV-PG,119 min,1997
tt0109813,888,Jimmy Neutron: Boy Genius,John A. Davis,6.1,A,144 min,2001
tt0109830,13,Diary of a Wimpy Kid: The Long Haul,David Bowers,4.3,R,106 min,2017
tt0109831,712,Kangaroo Jack,David McNally,4.5,UA,165 min,2003
tt0113305,16295,"I Love You, Beth Cooper",Chris Columbus,5.3,,128 min,2009
tt0110091,48992,Are We There Yet?,Brian Levant,4.8,UA,120 min,2005
tt0110093,10879,The Transformers: The Movie,Nelson Shin,7.2,A,108 min,1986
tt0110167,10660,A Summer Tale,Ulf Malmros,7.3,R,115 min,2000
tt0110213,10714,Curly Sue,John Hughes,5.9,UA,143 min,1991
tt0107472,41647,Little Big League,Andrew Scheinman,6.2,PG-13,96 min,1994
tt0110357,8587,The House with a Clock in Its Walls,Eli Roth,6.1,R,117 min,2018
tt0107426,1689,Pollyanna,David Swift,7.4,U,117 min,1960
tt0111686,11596,The Baby-Sitters Club,Melanie Mayron,5.7,A,143 min,1995
tt0110475,854,TMNT,Kevin Munroe,6.2,UA,115 min,2007
tt0110478,9359,1776,Peter H. Hunt,7.6,U,88 min,1972
tt0110588,23333,Happy Feet Two,George Miller,5.8,A,124 min,2011
tt0110622,36593,Aliens in the Attic,John Schultz,5.4,PG-13,112 min,2009
tt0110771,12280,Where Hope Grows,Chris Dowling,6.6,,127 min,2014
tt0110950,2788,Meet Me in St. Louis,Vincente Minnelli,7.5,U,111 min,1944
tt0105226,10427,Secret Headquarters,Henry Joost,5.2,PG-13,144 min,2022
tt0110989,11011,The Watcher in the Woods,John Hough,6.1,A,137 min,1980
tt0111054,49803,The Big Green,Holly Goldberg Sloan,5.5,,110 min,1995
tt0110997,8987,The Mark of Zorro,Rouben Mamoulian,7.5,R,103 min,1940
tt0111257,1637,Around the World in 80 Days,Michael Anderson,6.7,U,126 min,1956
tt0111256,15128,Paul Blart: Mall Cop 2,Andy Fickman,4.4,UA,144 min,2015
tt0111438,8831,Under the Boardwalk,David Soren,5.9,U,186 min,2023
tt0111503,36955,The Indian in the Cupboard,Frank Oz,6,UA,101 min,1995
tt0111693,10449,My Little Pony: The Movie,Jayson Thiessen,6.1,UA,143 min,2017
tt0111742,10395,Frankenweenie,Tim Burton,6.9,U,125 min,2012
tt0111756,12160,Song of the South,Harve Foster,6.9,U,115 min,1946
tt0112443,40480,The New Adventures of Pippi Longstocking,Ken Annakin,5.8,,137 min,1988
tt0110455,52038,Fat Albert,Joel Zwick,4.4,R,178 min,2004
tt0111048,29444,Rock-A-Doodle,Don Bluth,6,,110 min,1991
tt0110399,26352,Home on the Range,Will Finn,5.4,R,113 min,2004
tt0112570,39953,Candy Cane Lane,Reginald Hudlin,5.6,R,188 min,2023
tt0109454,41580,The Pirates! Band of Misfits,Peter Lord,6.7,U,140 min,2012
tt0059170,315,Thunderbirds,Jonathan Frakes,4.3,U,112 min,2004
tt0110186,22067,G-Force,Hoyt Yeatman,5.1,A,81 min,2009
tt0108069,18242,Father of the Bride Part II,Charles Shyer,6.1,R,105 min,1995
tt0111301,11667,My Oni Girl,Tomotaka Shibayama,6,R,110 min,2024
tt0112702,32502,Thumbelina,Don Bluth,6.2,PG,86 min,1994
tt0112849,267188,Good Burger 2,Phil Traill,5.3,,87 min,2023
tt0113014,28732,Feel the Beat,Elissa Down,6.3,R,135 min,2020
tt0113043,75555,I Want to Eat Your Pancreas,Jun'ichi Fujise,8,U,136 min,2018
tt0113104,42981,Problem Child 2,Brian Levant,4.9,A,129 min,1991
tt0113173,278939,Marmaduke,Tom Dey,4.3,UA,83 min,2010
tt0113319,291731,Song of the Sea,Tomm Moore,8,U,76 min,2014
tt0113827,226229,Tuck Everlasting,Jay Russell,6.6,U,101 min,2002
tt0114047,203119,Cats & Dogs,Lawrence Guterman,5.2,R,180 min,2001
tt0112889,172923,Barnyard,Steve Oedekerk,5.6,UA,156 min,2006
tt0109339,316098,The Extraordinary Adventures of AdÃ¨le Blanc-Sec,Luc Besson,6.3,U,90 min,2010
tt0110027,8011,The Smurfs 2,Raja Gosnell,5.3,UA,189 min,2013
tt0109785,171857,Paws of Fury: The Legend of Hank,Chris Bailey,5.7,G,84 min,2022
tt0113409,2654,Asterix & Obelix: The Middle Kingdom,Guillaume Canet,5.1,U,181 min,2023
tt0109021,18069,A Dog's Way Home,Charles Martin Smith,6.7,R,120 min,2019
tt0109035,19092,Spy Kids: Armageddon,Robert Rodriguez,4.3,U,133 min,2023
tt0106220,2758,Belle,Mamoru Hosoda,7.1,UA,124 min,2021
tt0111804,38129,Jingle All the Way,Brian Levant,5.7,U,98 min,1996
tt0106226,10436,Curious George,Matthew O'Callaghan,6.5,U,128 min,2006
tt0109068,13595,When Marnie Was There,Hiromasa Yonebayashi,7.6,U,104 min,2014
tt0109067,46094,The Little Vampire,Uli Edel,5.7,U,125 min,2000
tt0106292,9409,The King's Daughter,Sean McNamara,5.1,UA,107 min,2022
tt0109198,11853,Ernest Goes to Camp,John R. Cherry III,5.5,U,191 min,1987
tt0109219,16771,"Yours, Mine & Ours",Raja Gosnell,5.5,U,180 min,2005
tt0106379,46924,Dragon Ball Super: Broly,Tatsuya Nagamine,7.7,PG,130 min,2018
tt0106400,11041,D3: The Mighty Ducks,Robert Lieberman,5.5,A,93 min,1996
tt0109254,306,Bean,Mel Smith,6.5,A,124 min,1997
tt0109279,14522,Three Men and a Little Lady,Emile Ardolino,5.5,U,125 min,1990
tt0109297,26203,Mr. Popper's Penguins,Mark Waters,6,A,106 min,2011
tt0109303,178,The Tale of The Princess Kaguya,Isao Takahata,8,R,151 min,2013
tt0109305,19819,Muppet Treasure Island,Brian Henson,6.9,A,122 min,1996
tt0109306,57834,Dumbo,Samuel Armstrong,7.2,PG,138 min,1941
tt0106452,4722,Gulliver's Travels,Rob Letterman,4.9,R,118 min,2010
tt0106471,18215,Babe: Pig in the City,George Miller,5.8,G,181 min,1998
tt0106489,1607,Wolfwalkers,Tomm Moore,8,UA,113 min,2020
tt0109361,26391,ParaNorman,Chris Butler,7,PG,110 min,2012
tt0106505,117553,The Haunted Mansion,Rob Minkoff,5.2,A,137 min,2003
tt0106519,6075,The Addams Family,Greg Tiernan,5.8,U,112 min,2019
tt0109439,11310,Ryan's World the Movie: Titan Universe Adventure,Albie Hecht,5.4,A,106 min,2024
tt0109443,18658,Cheaper by the Dozen,Gail Lerner,4.6,A,131 min,2022
tt0106582,9350,Spy Kids 2: Island of Lost Dreams,Robert Rodriguez,5.3,U,172 min,2002
tt0106598,9612,A Dog's Journey,Gail Mancuso,7.4,A,197 min,2019
tt0109456,2124,The NeverEnding Story II: The Next Chapter,George Miller,5.1,A,99 min,1990
tt0109480,26261,Gnomeo & Juliet,Kelly Asbury,5.9,,138 min,2011
tt0109493,19176,"Honey, I Blew Up the Kid",Randal Kleiser,4.9,,80 min,1992
tt0106660,49299,Agent Cody Banks,Harald Zwart,5.1,A,134 min,2003
tt0106673,11566,The Ice Age Adventures of Buck Wild,Marshall Fels Elliott,4.3,A,174 min,2022
tt0106677,9571,Christmas Oranges,John Lyde,6.7,Passed,141 min,2012
tt0106697,9739,Garfield: A Tail of Two Kitties,Tim Hill,5,,161 min,2006
tt0109729,24257,Mirror Mirror,Tarsem Singh,5.6,PG-13,95 min,2012
tt0106834,34444,"Sinbad, the Sailor",Richard Wallace,6.1,A,108 min,1947
tt0106873,26141,Lady and the Tramp,Charlie Bean,6.2,Approved,96 min,2019
tt0106332,10997,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,6,Approved,84 min,2015
tt0109783,50463,Smurfs: The Lost Village,Kelly Asbury,6,,92 min,2017
tt0106881,10443,UglyDolls,Kelly Asbury,5.1,,108 min,2019
tt0106880,20239,Leap!,Eric Summer,6.7,,117 min,2016
tt0111732,16297,The Brave Little Toaster,Jerry Rees,7.2,,120 min,1987
tt0106926,18551,The Monkey King,Anthony Stacchi,5.8,,118 min,2023
tt0111712,25440,Looney Tunes: Back in Action,Joe Dante,5.8,A,122 min,2003
tt0106941,9024,Togo,Ericson Core,7.9,,94 min,2019
tt0106918,37233,Alvin and the Chipmunks: Chipwrecked,Mike Mitchell,4.4,U,106 min,2011
tt0106965,1634,Arthur and the Invisibles,Luc Besson,6,A,80 min,2006
tt0109842,13815,Secretariat,Randall Wallace,7.2,,97 min,2010
tt0106977,5503,Astro Boy,David Bowers,6.2,U,86 min,2009
tt0107004,35588,The Pagemaster,Pixote Hunt,6.1,Passed,88 min,1994
tt0109890,2087,Good Burger,Brian Robbins,5.8,Approved,170 min,1997
tt0109891,41579,The Little Prince,Mark Osborne,7.6,,118 min,2015
tt0109913,18620,Wish Dragon,Chris Appelhans,7.2,,100 min,2021
tt0109920,41006,SpaceCamp,Harry Winer,5.7,Passed,129 min,1986
tt0107057,4916,Winnie the Pooh,Stephen J. Anderson,7.1,U,102 min,2011
tt0107076,2019,An American Tail,Don Bluth,6.9,,110 min,1986
tt0107096,31642,My Bodyguard,Tony Bill,7.1,TV-PG,91 min,1980
tt0107144,9255,The SpongeBob Movie: Sponge on the Run,Tim Hill,5.9,U,152 min,2020
tt0113674,26271,Harry and the Hendersons,William Dear,6.1,,75 min,1987
tt0112966,10612,Greater,David L. Hunt,7.4,UA,130 min,2016
tt0107151,2259,Playing with Fire,Andy Fickman,5.1,UA,101 min,2019
tt0110064,16097,The Beverly Hillbillies,Penelope Spheeris,5,A,121 min,1993
tt0110074,11934,5 Centimeters per Second,Makoto Shinkai,7.5,U,137 min,2007
tt0110097,106143,The Cat Returns,Hiroyuki Morita,7.1,UA,132 min,2002
tt0110123,12475,Blueback,Robert Connolly,5.9,UA,100 min,2022
tt0107206,9386,Titan A.E.,Don Bluth,6.6,U,101 min,2000
tt0107207,7984,Inspector Gadget,David Kellogg,4.2,UA,101 min,1999
tt0110137,59930,Ron's Gone Wrong,Sarah Smith,7.1,R,118 min,2021
tt0108551,15765,Scoob!,Tony Cervone,5.6,PG-13,106 min,2020
tt0110197,31643,Doctor Dolittle,Betty Thomas,5.4,UA,130 min,1998
tt0107286,6,Race to Witch Mountain,Andy Fickman,5.7,A,117 min,2009
tt0107290,329,Finding Neverland,Marc Forster,7.7,UA,108 min,2004
tt0107302,10909,Spirited,Sean Anders,6.6,UA,116 min,2022
tt0110265,507,A Monster Calls,J.A. Bayona,7.4,U,138 min,2016
tt0107322,34024,Bambi,James Algar,7.3,R,109 min,1942
tt0110305,29918,Flubber,Les Mayfield,5.3,UA,132 min,1997
tt0107362,9593,Pete's Dragon,David Lowery,6.7,,157 min,2016
tt0107413,42580,Herbie Fully Loaded,Angela Robinson,4.9,U,100 min,2005
tt0110353,22317,The Sleepover,Trish Sie,5.7,UA,113 min,2020
tt0107468,1413,The Santa Clause,John Pasquin,6.6,UA,127 min,1994
tt0107478,12121,Peter Rabbit,Will Gluck,6.6,R,209 min,2018
tt0107497,2246,RocketMan,Stuart Gillard,5.9,A,155 min,1997
tt0107501,10502,Christopher Robin,Marc Forster,7.2,R,97 min,2018
tt0107507,10440,Spies in Disguise,Nick Bruno,6.8,R,114 min,2019
tt0107554,9516,Zookeeper,Frank Coraci,5.2,A,112 min,2011
tt0116253,2320,Delivery Man,Ken Scott,6.3,UA,109 min,2013
tt0074102,5879,Asterix & Obelix: Mission Cleopatra,Alain Chabat,6.7,U,138 min,2002
tt0111689,83718,The Jungle Book,Stephen Sommers,6,A,165 min,1994
tt0107616,11971,"Yours, Mine and Ours",Melville Shavelson,7.1,,113 min,1968
tt0107611,2625,Zombies 3,Paul Hoen,5.4,UA,127 min,2022
tt0107613,31911,Hocus Pocus 2,Anne Fletcher,6,R,107 min,2022
tt0107614,788,Marcel the Shell with Shoes On,Dean Fleischer Camp,7.7,,87 min,2021
tt0107653,21450,Children of Heaven,Majid Majidi,8.2,UA,141 min,1997
tt0110657,11231,Young Hearts,Anthony Schatteman,8.1,R,117 min,2024
tt0110649,41588,Jason and the Argonauts,Don Chaffey,7.3,U,127 min,1963
tt0110678,10447,The Lego Ninjago Movie,Charlie Bean,6,PG,87 min,2017
tt0110687,31586,Mr. Bean's Holiday,Steve Bendelack,6.4,,129 min,2007
tt0107756,9300,The Last Unicorn,Jules Bass,7.3,PG-13,97 min,1982
tt0107808,9559,The Rookie,John Lee Hancock,6.9,UA,126 min,2002
tt0107818,9800,Little Monsters,Richard Greenberg,6,UA,99 min,1989
tt0107822,713,Dumbo,Tim Burton,6.3,R,121 min,2019
tt0107840,8291,A Christmas Story,Bob Clark,7.9,A,138 min,1983
tt0107889,18133,The Grinch,Yarrow Cheney,6.4,U,142 min,2018
tt0111003,25557,Beauty and the Beast,Christophe Gans,6.4,PG-13,120 min,2014
tt0110939,22588,"20,000 Leagues Under the Sea",Richard Fleischer,7.2,R,112 min,1954
tt0110955,10872,Pete's Dragon,Don Chaffey,6.3,R,98 min,1977
tt0107943,1245,The Sword in the Stone,Wolfgang Reitherman,7.1,U,115 min,1963
tt0110971,11858,Kubo and the Two Strings,Travis Knight,7.7,UA,119 min,2016
tt0107969,7007,Because of Winn-Dixie,Wayne Wang,6.4,R,114 min,2005
tt0111001,10467,Surf Ninjas,Neal Israel,5.1,A,109 min,1993
tt0107978,5550,Diary of a Wimpy Kid: Dog Days,David Bowers,6.3,A,122 min,2012
tt0107977,8005,Jungle 2 Jungle,John Pasquin,5.2,R,147 min,1997
tt0107983,2088,Oliver & Company,George Scribner,6.6,U,92 min,1988
tt0105275,10412,A Wrinkle in Time,Ava DuVernay,4.3,R,155 min,2018
tt0108000,47889,Like Mike,John Schultz,5.4,U,111 min,2002
tt0108002,14534,Planes,Klay Hall,5.7,A,102 min,2013
tt0108026,56583,The Black Cauldron,Ted Berman,6.3,R,119 min,1985
tt0105032,41878,Stars in My Crown,Jacques Tourneur,7.4,U,94 min,1950
tt0108052,424,Clifford the Big Red Dog,Walt Becker,5.9,A,94 min,2021
tt0111094,35233,Bedknobs and Broomsticks,Robert Stevenson,7,A,144 min,1971
tt0108065,14291,Where the Wild Things Are,Spike Jonze,6.7,U,105 min,2009
tt0111102,103413,Yes Day,Miguel Arteta,5.7,U,103 min,2021
tt0108071,11236,Storks,Nicholas Stoller,6.8,PG-13,104 min,2016
tt0111127,11592,Wallace & Gromit: The Curse of the Were-Rabbit,Steve Box,7.5,A,119 min,2005
tt0111143,8850,Confessions of a Teenage Drama Queen,Sara Sugarman,4.7,PG-13,107 min,2004
tt0108101,10445,Pinocchio,Norman Ferguson,7.5,U,132 min,1940
tt0108122,695,Pan,Joe Wright,5.7,R,82 min,2015
tt0111194,43535,Alvin and the Chipmunks: The Road Chip,Walt Becker,4.9,U,93 min,2015
tt0111201,12519,Back to the Outback,Harry Cripps,6.5,U,133 min,2021
tt0108149,23210,Vivo,Kirk DeMicco,6.7,R,96 min,2021
tt0108160,858,Antz,Eric Darnell,6.5,A,123 min,1998
tt0108162,867,Cheaper by the Dozen 2,Adam Shankman,5.5,A,127 min,2005
tt0083658,78,High School Musical 3: Senior Year,Kenny Ortega,5,U,138 min,2008
tt0108186,13203,Cloudy with a Chance of Meatballs 2,Cody Cameron,6.3,R,114 min,2013
tt0108174,10442,Like Stars on Earth,Aamir Khan,8.3,R,123 min,2007
tt0108238,11074,*batteries not included,Matthew Robbins,6.6,PG,102 min,1987
tt0089256,33367,Osmosis Jones,Bobby Farrelly,6.3,,95 min,2001
tt0108255,9607,The Music Man,Morton DaCosta,7.7,PG,91 min,1962
tt0111323,17585,The Borrowers,Peter Hewitt,5.9,U,172 min,1997
tt0111400,9057,Hannah Montana: The Movie,Peter Chelsom,4.7,A,145 min,2009
tt0108328,20967,Penguins of Madagascar,Eric Darnell,6.6,,96 min,2014
tt0111418,10635,The Munsters,Rob Zombie,4.5,PG,134 min,2022
tt0107688,9479,Slumberland,Francis Lawrence,6.7,U,110 min,2022
tt0108333,10057,The Next Karate Kid,Christopher Cain,4.5,U,113 min,1994
tt0108358,11969,Big City Greens the Movie: Spacecation,Anna O'Brian,6.4,PG-13,126 min,2024
tt0111488,41590,Woody Woodpecker Goes to Camp,Jonathan A. Rosenbaum,4.5,A,197 min,2024
tt0108399,319,Mr. Holmes,Bill Condon,6.8,U,144 min,2015
tt0108515,26408,Charlotte's Web,Gary Winick,6.3,,90 min,2006
tt0110763,15139,PAW Patrol: The Movie,Cal Brunker,6.1,U,220 min,2021
tt0107779,161158,Max,Boaz Yakin,6.6,Passed,119 min,2015
tt0109226,218473,Sinbad: Legend of the Seven Seas,Patrick Gilmore,6.7,U,118 min,2003
tt0110259,85247,Man of the House,James Orr,5.2,PG,85 min,1995
tt0114906,11446,The Tiger's Apprentice,Raman Hui,5.7,A,101 min,2024
tt0107002,51980,A Nashville Wish,Demetrius Navarro,5.3,Approved,104 min,2024
tt0109403,24405,Blank Check,Rupert Wainwright,5.3,,96 min,1994
tt0104029,11655,Swiss Family Robinson,Ken Annakin,7.1,U,102 min,1960
tt0110623,11800,The Fox and the Hound,Ted Berman,7.2,Passed,114 min,1981
tt0107315,8223,Captain Underpants: The First Epic Movie,David Soren,6.2,Passed,101 min,2017
tt0106408,14587,City of Ember,Gil Kenan,6.4,,112 min,2008
tt0110363,31504,Hoodwinked!,Cory Edwards,6.5,Passed,92 min,2005
tt0107349,41653,Explorers,Joe Dante,6.4,PG,102 min,1985
tt0111709,53185,James and the Giant Peach,Henry Selick,6.7,Passed,96 min,1996
tt0109828,95743,The Karate Kid Part III,John G. Avildsen,5.3,Passed,100 min,1989
tt0107225,23637,Oliver!,Carol Reed,7.4,,64 min,1968
tt0111252,17600,The Secret of NIMH,Don Bluth,7.5,,94 min,1982
tt0110366,10897,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,6,A,113 min,1991
tt0106878,349394,October Sky,Joe Johnston,7.8,UA,138 min,1999
tt0109120,21352,Klaus,Sergio Pablos,8.2,R,120 min,2019
tt0108059,68806,The Ultimate Gift,Michael O. Sajbel,7.3,UA,124 min,2006
tt0110892,37345,Home Alone 3,Raja Gosnell,4.6,UA,106 min,1997
tt0112651,32562,"Lyle, Lyle, Crocodile",Josh Gordon,6.1,,96 min,2022
tt0107642,47507,Chip 'n Dale: Rescue Rangers,Akiva Schaffer,7,UA,127 min,2022
tt0109382,25403,Lady and the Tramp,Clyde Geronimi,7.3,U,103 min,1955
tt0106678,124304,Chicken Little,Mark Dindal,5.7,A,148 min,2005
tt0112572,9066,The Secret Life of Pets 2,Chris Renaud,6.4,PG,101 min,2019
tt0099785,771,The Thundermans Return,Trevor Kirschner,4.9,U,184 min,2024
tt0099653,251,Evan Almighty,Tom Shadyac,5.4,UA,137 min,2007
tt0103639,812,We Have a Ghost,Christopher Landon,6.1,R,100 min,2023
tt0103064,280,Ramona and Beezus,Elizabeth Allen Rosenbaum,6.5,UA,133 min,2010
tt0099348,581,Inkheart,Iain Softley,6.1,UA,147 min,2008
tt0114706,80350,The Muppets,James Bobin,7.1,A,168 min,2011
tt0096895,268,Problem Child,Dennis Dugan,5.5,U,135 min,1990
tt0102926,274,Ice Age: The Meltdown,Carlos Saldanha,6.8,UA,94 min,2006
tt0029583,408,Whisper of the Heart,Yoshifumi KondÃ´,7.8,R,119 min,1995
tt0101414,10020,The Boss Baby 2: Family Business,Tom McGrath,5.9,PG-13,130 min,2021
tt0032910,10895,Monsters vs. Aliens,Rob Letterman,6.4,,141 min,2009
tt0100405,114,Mr. Peabody & Sherman,Rob Minkoff,6.8,U,104 min,2014
tt0110719,41043,Sleeping Beauty,Les Clark,7.2,UA,126 min,1959
tt0065214,576,Percy Jackson: Sea of Monsters,Thor Freudenthal,5.7,U,102 min,2013
tt0110395,15477,Little Giants,Duwayne Dunham,6.4,R,123 min,1994
tt0111752,59146,Sleepover,Joe Nussbaum,5.3,U,134 min,2004
tt0109934,124472,The Rescuers,John Lounsbery,6.9,PG-13,126 min,1977
tt0112606,30528,The Secret World of Arrietty,Hiromasa Yonebayashi,7.6,U,100 min,2010
tt0117247,7300,The Great Mouse Detective,Ron Clements,7.1,R,131 min,1986
tt0112625,10824,The Three Stooges,Bobby Farrelly,5.1,A,94 min,2012
tt0106537,261246,Alice Through the Looking Glass,James Bobin,6.2,U,102 min,2016
tt0116282,275,A Dog's Purpose,Lasse HallstrÃ¶m,7.2,A,130 min,2017
tt0116552,25059,Kicking & Screaming,Jesse Dylan,5.6,,106 min,2005
tt0082509,11827,Open Season,Roger Allers,6.1,,144 min,2006
tt0116514,8766,10 Lives,Christopher Jenkins,5.9,R,158 min,2024
tt0117283,23570,The Wiz,Sidney Lumet,5.5,UA,134 min,1978
tt0116684,47333,Horton Hears a Who!,Jimmy Hayward,6.8,R,119 min,2008
tt0110374,54850,The Imaginary,Yoshiyuki Momose,6.7,R,147 min,2023
tt0070506,51242,The Angry Birds Movie 2,Thurop Van Orman,6.4,R,129 min,2019
tt0065421,10112,Beethoven,Brian Levant,5.7,,125 min,1992
tt0113083,4307,Three Men and a Baby,Leonard Nimoy,6.1,UA,161 min,1987
tt0118001,46029,What a Girl Wants,Dennie Gordon,5.8,UA,144 min,2003
tt0116165,32308,Soul Surfer,Sean McNamara,7,R,152 min,2011
tt0102855,88893,Rio 2,Carlos Saldanha,6.3,R,129 min,2014
tt0107471,52873,The Sorcerer's Apprentice,Jon Turteltaub,6.1,,117 min,2010
tt0113839,123505,The Croods: A New Age,Joel Crawford,6.9,UA,116 min,2020
tt0112712,340210,Strange World,Don Hall,5.7,A,90 min,2022
tt0090665,44281,The Polar Express,Robert Zemeckis,6.6,PG-13,94 min,2004
tt0117891,28121,Castle in the Sky,Hayao Miyazaki,8,R,86 min,1986
tt0113613,12520,Alvin and the Chipmunks: The Squeakquel,Betty Thomas,4.5,UA,169 min,2009
tt0117381,1592,Chicken Run,Peter Lord,7.1,,122 min,2000
tt0114305,166901,Doraemon the Movie: Nobita's Earth Symphony,Kazuaki Imai,6.8,R,123 min,2024
tt0115837,36447,Daddy Day Care,Steve Carr,5.6,A,100 min,2003
tt0115509,19042,Scooby-Doo 2: Monsters Unleashed,Raja Gosnell,5.2,A,157 min,2004
tt0114671,38884,Monte Carlo,Thomas Bezucha,5.8,UA,162 min,2011
tt0112844,47449,Chicken Run: Dawn of the Nugget,Sam Fell,6.4,R,141 min,2023
tt0114658,36259,D2: The Mighty Ducks,Sam Weisman,6.1,A,139 min,1994
tt0116275,41852,Dennis the Menace,Nick Castle,5.7,UA,101 min,1993
tt0113122,40926,Rise of the Guardians,Peter Ramsey,7.2,UA,121 min,2012
tt0117608,9099,The Golden Compass,Chris Weitz,6.1,UA,166 min,2007
tt0113448,2021,Spirit: Stallion of the Cimarron,Kelly Asbury,7.2,U,192 min,2002
tt0116414,61752,Bee Movie,Simon J. Smith,6.1,R,94 min,2007
tt0116095,10988,Diary of a Wimpy Kid: Rodrick Rules,David Bowers,6.6,PG,129 min,2011
tt0111543,11479,Brother Bear,Aaron Blaise,6.9,U,127 min,2003
tt0117517,398959,My Fair Lady,George Cukor,7.7,UA,90 min,1964
tt0117312,287305,The Book of Life,Jorge R. GutiÃ©rrez,7.2,PG-13,119 min,2014
tt0116485,339428,Madagascar 3: Europe's Most Wanted,Eric Darnell,6.8,PG-13,136 min,2012
tt0113947,12652,Lost in Space,Stephen Hopkins,5.2,,113 min,1998
tt0115956,10684,The Day the Earth Blew Up: A Looney Tunes Movie,Peter Browngardt,8.4,A,123 min,2024
tt0117060,954,Around the World in 80 Days,Frank Coraci,5.9,U,126 min,2004
tt0109028,68445,The Pacifier,Adam Shankman,5.6,R,109 min,2005
tt0117071,18989,Peter Pan & Wendy,David Lowery,4.4,PG-13,80 min,2023
tt0117788,10801,True Spirit,Sarah Spillane,6.8,,110 min,2023
tt0112257,54285,Fiddler on the Roof,Norman Jewison,8,PG-13,131 min,1971
tt0116136,8840,Marley & Me,David Frankel,7,R,99 min,2008
tt0118026,278978,Clash of the Titans,Desmond Davis,6.9,U,113 min,1981
tt0117117,124625,Eragon,Stefen Fangmeier,5.1,UA,120 min,2006
tt0116168,11107,Puss in Boots,Chris Miller,6.6,R,101 min,2011
tt0111787,16417,Disenchanted,Adam Shankman,5.6,UA,143 min,2022
tt0112509,70934,Speed Racer,Lana Wachowski,6.1,R,108 min,2008
tt0054189,10363,Journey to the Center of the Earth,Henry Levin,7,UA,157 min,1959
tt0115591,161070,Maleficent: Mistress of Evil,Joachim RÃ¸nning,6.6,PG,108 min,2019
tt0116683,10539,The Smurfs,Raja Gosnell,5.4,U,90 min,2011
tt0116287,10543,The Rescuers Down Under,Hendel Butoy,6.8,UA,194 min,1990
tt0116768,18414,The Great Race,Blake Edwards,7.2,,103 min,1965
tt0116269,47502,DC League of Super-Pets,Jared Stern,7.1,UA,106 min,2022
tt0114787,11902,Hairspray,John Waters,7,UA,129 min,1988
tt0113720,27098,Alice in Wonderland,Clyde Geronimi,7.3,R,159 min,1951
tt0112536,25087,Free Willy,Simon Wincer,6,U,127 min,1993
tt0048473,5801,The Witches,Nicolas Roeg,6.8,U,118 min,1990
tt0052572,896,One Hundred and One Dalmatians,Clyde Geronimi,7.3,R,130 min,1961
tt0117128,3065,The Sea Beast,Chris Williams,7,U,101 min,2022
tt0114616,318177,Mr. Hobbs Takes a Vacation,Henry Koster,6.8,U,134 min,1962
tt0117705,2300,Richie Rich,Donald Petrie,5.4,,132 min,1994
tt0062711,8069,A Little Princess,Alfonso CuarÃ³n,7.6,U,130 min,1995
tt0110061,288173,Stuart Little,Rob Minkoff,6,R,121 min,1999
tt0140614,187851,Ella Enchanted,Tommy O'Haver,6.3,PG,76 min,2004
tt0108181,27768,Surf's Up,Ash Brannon,6.7,R,128 min,2007
tt0114307,221917,The Muppet Movie,James Frawley,7.6,R,129 min,1979
tt0058898,8072,The Call of the Wild,Chris Sanders,6.7,R,98 min,2020
tt0082206,35797,The Lego Movie 2: The Second Part,Mike Mitchell,6.5,A,112 min,2019
tt0111430,88030,How to Train Your Dragon 2,Dean DeBlois,7.8,R,107 min,2014
tt0107727,185191,Hotel Transylvania 2,Genndy Tartakovsky,6.6,U,121 min,2015
tt0081759,83857,How Green Was My Valley,John Ford,7.7,U,103 min,1941
tt0113443,33245,Flight of the Navigator,Randal Kleiser,6.9,R,122 min,1986
tt0109491,124460,The Wizard,Todd Holland,6.1,R,111 min,1989
tt0114048,27281,Monster House,Gil Kenan,6.7,U,108 min,2006
tt0111613,105045,Bugsy Malone,Alan Parker,6.8,A,128 min,1976
tt0117104,40001,Ice Age: Dawn of the Dinosaurs,Carlos Saldanha,6.9,A,107 min,2009
tt0117688,29621,Hotel Transylvania 3: Summer Vacation,Genndy Tartakovsky,6.3,A,84 min,2018
tt0109751,117730,Toys,Barry Levinson,5.1,U,103 min,1992
tt0117774,20762,The Adventures of Tintin,Steven Spielberg,7.3,R,107 min,2011
tt0114736,37144,It Takes Two,Andy Tennant,5.9,U,114 min,1995
tt0112604,48260,The Game Plan,Andy Fickman,6.4,U,154 min,2007
