10895,Toni Servillo,Animation,56,2600000,en
114,Irrfan Khan,Animation,59,14000000,en
41043,Ayushmann Khurrana,Animation,85,0,ru
576,Chris Williams,Adventure,39,6244087,en
15477,Domhnall Gleeson,Comedy,57.1,0,en
59146,Sridevi,Comedy,33,0,en
124472,Hideaki Anno,Animation,74,0,en
30528,Tom Hanks,Animation,80,0,en
7300,Geoffrey Rush,Animation,73,0,en
10824,Jared Gilman,Comedy,56,0,en
261246,Jay Baruchel,Adventure,34,0,en
275,Christian Bale,Adventure,43,7000000,en
25059,Takako Matsu,Comedy,45,0,en
11827,Lee Byung-Hun,Animation,49,9300000,en
8766,Daniel Craig,Animation,57.1,4000000,en
23570,Tom Hanks,Adventure,53,8000000,en
47333,Won Bin,Animation,71,0,en
54850,O'Shea Jackson Jr.,Animation,66,500000,en
51242,Hye-ja Kim,Animation,60,0,it
10112,Kim Yoon-seok,Comedy,57.1,4000000,en
4307,Ian McKellen,Comedy,61,0,es
46029,Christian Friedel,Comedy,41,0,en
32308,Michael Nyqvist,Biography,53,0,en
88893,Eddie Redmayne,Animation,49,0,de
52873,Mads Mikkelsen,Action,46,0,fr
123505,Mark Wahlberg,Animation,56,0,en
340210,Liam Neeson,Animation,65,0,en
44281,Asa Butterfield,Animation,61,0,en
28121,Glen Hansard,Animation,78,0,en
12520,Martin Freeman,Adventure,41,0,en
1592,Baki Davrak,Animation,88,30000000,en
166901,Keira Knightley,Animation,57.1,0,en
36447,Ryan Gosling,Comedy,39,0,en
19042,Denzel Washington,Adventure,34,0,en
38884,Sam Worthington,Adventure,43,0,en
47449,Jared Leto,Animation,63,0,en
36259,Gerardo Taracena,Comedy,57.1,33500000,en
41852,Valerie Faris,Comedy,49,0,en
40926,Simon Pegg,Animation,58,0,en
9099,Brad Pitt,Adventure,51,0,en
2021,Shah Rukh Khan,Animation,52,0,en
61752,Ulrich Thomsen,Animation,54,12000000,en
10988,Keira Knightley,Comedy,51,0,en
11479,Anthony Hopkins,Animation,48,0,fr
398959,ShÃ´go Furuya,Drama,95,0,de
287305,Nathan Fillion,Animation,67,0,de
339428,Joaquin Phoenix,Animation,60,0,de
12652,Andreas Wilson,Action,43,0,fr
10684,Gena Rowlands,Animation,57.1,46000000,en
954,Gael GarcÃ­a Bernal,Action,49,80000000,en
68445,Oksana Akinshina,Action,30,0,de
18989,MichÃ¨le Caucheteux,Action,61,0,en
10801,Lee Yeong-ae,Adventure,50,0,de
54285,Jim Caviezel,Drama,67,0,ko
8840,Ethan Hawke,Drama,53,57000000,en
278978,Denzel Washington,Action,59,0,de
124625,Yun-Fat Chow,Action,38,0,de
11107,Cecilia Roth,Animation,65,0,en
16417,Tom Hanks,Animation,50,0,en
70934,Willem Dafoe,Action,37,0,en
10363,Russell Crowe,Adventure,57.1,0,fr
161070,Jake Gyllenhaal,Adventure,43,0,en
10539,Vicky Jenson,Animation,30,38000000,en
10543,Leonardo DiCaprio,Animation,68,0,en
18414,Takeshi Kitano,Action,71,0,en
47502,Ethan Hawke,Animation,56,13000000,en
11902,Michael Douglas,Comedy,77,14000000,sr
27098,Emily Watson,Animation,68,0,sv
25087,Johnny Depp,Adventure,79,0,en
5801,Johnny Depp,Adventure,78,0,bn
896,Kevin Jarre,Animation,83,0,bn
3065,Tom Guiry,Animation,74,0,en
318177,Anthony Hopkins,Comedy,57.1,0,en
2300,David Thewlis,Comedy,49,80000000,en
8069,Harrison Ford,Drama,83,9000000,en
288173,Robert De Niro,Adventure,61,0,en
187851,Boyd Kirkland,Comedy,53,0,en
27768,Yun-Fat Chow,Animation,64,0,en
221917,Winona Ryder,Adventure,74,0,en
8072,IrÃ¨ne Jacob,Adventure,48,220000,fr
35797,Cuba Gooding Jr.,Animation,65,0,fr
88030,James Caan,Animation,77,0,en
185191,Robert De Niro,Animation,44,0,en
83857,Kirsten Dunst,Drama,88,0,en
33245,Matthew Broderick,Adventure,64,0,en
124460,Yun-Fat Chow,Adventure,23,0,en
27281,Michael J. Fox,Animation,68,0,en
105045,Gene Hackman,Comedy,71,0,de
40001,Arnold Schwarzenegger,Animation,50,25000000,en
29621,Bruce Campbell,Animation,54,0,en
117730,Matthew Broderick,Adventure,40,0,he
20762,Tom Waits,Animation,68,0,en
37144,Sean Astin,Comedy,45,0,en
48260,Danny Glover,Comedy,44,0,en
12656,Emilio Estevez,Animation,96,0,en
38867,Sam Waterston,Animation,51,0,en
277270,Bill Murray,Animation,77,0,en
25969,Sam Shepard,Family,57.1,0,en
44103,Robert De Niro,Adventure,57.1,0,nl
753,Henry Thomas,Adventure,34,275000,en
43634,Dustin Hoffman,Drama,46,0,en
9103,Richard Gere,Animation,61,30000000,en
90214,Clint Eastwood,Action,39,0,en
29649,Sean Connery,Comedy,33,0,en
10990,Gene Hackman,Adventure,66,0,en
8866,Barry Bostwick,Animation,96,0,en
12233,Edward Fox,Adventure,46,31000000,en
23449,Martin Sheen,Animation,52,0,en
36355,Liza Minnelli,Animation,83,25530000,en
37667,Gene Wilder,Comedy,57.1,0,en
90148,Dustin Hoffman,Adventure,66,0,en
922,Audrey Hepburn,Adventure,53,9000000,en
11876,Spencer Tracy,Comedy,42,35000000,en
52633,Warren Beatty,Comedy,83,0,en
62364,Audrey Hepburn,Comedy,51,0,es
11687,Julie Andrews,Animation,48,0,fr
9304,Andrew Marton,Action,62,45000000,en
73183,Jeanne Moreau,Animation,66,0,en
131232,Deborah Kerr,Comedy,57.1,0,en
9100,Jean-Paul Belmondo,Biography,30,15000000,en
20759,Arthur Rosson,Adventure,33,0,en
46063,Humphrey Bogart,Animation,32,0,en
365371,Humphrey Bogart,Action,66,0,en
32513,Teresa Wright,Animation,79,0,en
40651,John Wayne,Animation,50,0,en
36915,Margaret Lockwood,Comedy,59,25000000,en
40507,Katharine Hepburn,Animation,58,4800000,en
9802,Boris Karloff,Animation,58,75000000,en
25697,Groucho Marx,Adventure,83,0,en
21588,Richard Rosson,Animation,67,4000000,it
664,Colin Clive,Animation,56,92000000,en
11867,Yalitza Aparicio,Biography,44,0,en
47119,Josh O'Connor,Adventure,66,0,fr
314352,Ryan Reynolds,Animation,67,0,de
9323,Kelsey Asbille,Action,62,0,ja
10280,Daniel Kaluuya,Action,57.1,0,en
10535,Tom Cruise,Animation,71,18000000,en
124613,Rolf LassgÃ¥rd,Action,53,0,en
532,Taika Waititi,Comedy,25,0,en
26744,Hiromasa Yonebayashi,Adventure,60,0,en
16299,Eddie Redmayne,Adventure,57.1,0,en
10547,Colin Firth,Animation,85,25000000,en
245268,Shailene Woodley,Animation,66,0,en
935,Thomas Mann,Animation,53,1800000,en
55613,Michael Keaton,Animation,43,0,en
215107,LÃ©a Seydoux,Adventure,50,0,en
41007,Amit Sadh,Comedy,46,0,en
35645,Veerle Baetens,Adventure,33,0,en
110465,Joe Russo,Action,51,0,en
255546,Ranbir Kapoor,Comedy,47,0,pt
40751,Bruce Dern,Animation,36,0,zh
275096,John C. Reilly,Animation,66,0,en
85778,Jeff Bridges,Comedy,52,0,en
11101,Adrien Brody,Animation,66,0,de
9826,Owen Wilson,Action,67,45000000,en
9879,Phil Lord,Animation,61,50000000,en
63564,Sandra Bullock,Action,57,0,en
22621,Chris Pine,Adventure,66,0,en
7095,Abraham Attah,Animation,49,45000000,en
26890,Jesse Eisenberg,Comedy,37,0,en
46732,James McAvoy,Animation,46,0,en
124633,Zach Galifianakis,Animation,81,0,sr
202425,Daniel Craig,Animation,86,0,fr
196940,Bradley Cooper,Comedy,39,0,en
77771,Ben Affleck,Adventure,69,0,wo
181083,Zooey Deschanel,Action,55,0,fr
41225,Daniel Radcliffe,Animation,85,0,fr
188589,Cate Blanchett,Adventure,35,0,en
87190,Frank Langella,Animation,74,50,en
627,Megumi Hayashibara,Animation,50,4000000,en
32872,Angelina Jolie,Animation,67,1000000,en
602,Madeline Carroll,Action,36,75000000,en
14553,Riisa Naka,Comedy,50,0,en
9566,Tatsuya Fujiwara,Animation,49,55000000,en
10545,Thomas Turgoose,Animation,76,100000000,en
9894,Alicia Vikander,Animation,48,47000000,en
11543,Mads Mikkelsen,Animation,59,27000000,en
9268,James McAvoy,Comedy,36,100000000,en
52059,Jake Gyllenhaal,Animation,57,0,en
9327,Josh Hartnett,Adventure,47,54000000,en
123763,Diane Kruger,Comedy,49,0,es
81949,Sam Riley,Adventure,56,0,ro
42005,Byron Howard,Action,40,0,en
124306,Carice van Houten,Comedy,51,0,en
183955,Jake Gyllenhaal,Action,63,0,en
44535,Russell Crowe,Animation,67,0,en
44495,Don Cheadle,Adventure,62,0,en
78285,Stephen Chow,Animation,72,0,fr
11228,Matt Damon,Animation,55,80000000,en
10779,Christian Bale,Drama,74,30000000,en
26748,Jamie Foxx,Action,20,5000000,en
38223,Bill Murray,Adventure,39,12000000,en
9294,Daniel Radcliffe,Animation,65,32000000,en
49963,Denzel Washington,Animation,46,0,en
11363,Dakota Fanning,Animation,71,3500000,en
1645,Tom Cruise,Animation,85,40000000,en
31546,Eileen Walsh,Comedy,46,0,en
77056,Daniel BrÃ¼hl,Animation,64,0,fr
36344,Paddy Considine,Animation,74,23000000,en
18550,Sean Penn,Adventure,19,25000000,en
11511,Nicolas Cage,Drama,51,20000000,en
172198,Josh Hartnett,Adventure,26,0,hu
34170,Tom Hanks,Adventure,57.1,30000000,en
281085,Moritz Bleibtreu,Adventure,38,0,en
109478,Jamie Bell,Adventure,64,0,en
124645,John Cameron Mitchell,Adventure,57.1,0,en
12606,George Clooney,Comedy,41,0,en
69895,Andrew Philpot,Animation,82,0,en
35206,Ethan Coen,Biography,57.1,0,fr
151489,James Marsden,Adventure,44,0,cy
4837,Trey Parker,Adventure,88,0,fr
12632,Ron Livingston,Action,58,0,de
9098,Jane Adams,Comedy,53,0,de
282919,Denzel Washington,Comedy,42,0,de
124614,Jason Schwartzman,Adventure,77,0,en
18975,Eduardo Noriega,Comedy,52,0,en
11962,John Cusack,Animation,58,13000000,en
2925,Jack Nicholson,Comedy,46,26000000,en
28628,Bruce Willis,Animation,61,0,en
3595,Thierry Lhermitte,Action,57,80000000,en
9308,Al Pacino,Adventure,47,0,en
92381,Geoffrey Rush,Animation,75,0,en
18555,Richard Gere,Animation,77,0,en
12123,Kenneth Branagh,Action,62,50000000,en
10830,Liesel Matthews,Comedy,58,36000000,en
3573,Leon Lai,Animation,60,6000000,en
10546,Massimo Troisi,Animation,75,13000000,en
18862,Brian O'Halloran,Animation,59,0,en
31417,Andie MacDowell,Comedy,72,0,fr
9431,Tom Hanks,Comedy,51,15000000,en
124619,Michael Caine,Action,53,0,en
297645,Denzel Washington,Adventure,52,0,en
48144,Daniel Day-Lewis,Animation,57.1,0,zh
46986,ShÃ»ichirÃ´ Moriyama,Adventure,36,0,en
144982,Al Pacino,Adventure,84,0,en
47907,Tom Cruise,Comedy,43,6000000,en
10061,Kathy Bates,Comedy,84,50000000,en
36266,Ethan Coen,Adventure,64,0,vi
549,Ethan Coen,Animation,57,2962051,en
10478,Bob Hoskins,Animation,58,45000000,en
66634,Bernard-Pierre Donnadieu,Animation,61,200000,en
116690,Richard E. Grant,Action,56,0,ja
213917,John Lone,Action,71,0,fr
145925,Christian Bale,Animation,64,0,it
100914,Sean Connery,Animation,75,0,en
238,Isabella Rossellini,Comedy,51,6000000,en
159,Mia Farrow,Adventure,42,0,de
11134,Griffin Dunne,Adventure,27,900000,cn
88224,Woody Allen,Animation,34,500000,en
132641,Paul Newman,Animation,60,0,ja
42758,William Shatner,Comedy,73,1850000,en
9303,Sylvester Stallone,Animation,88,4500000,en
23945,Donald Sutherland,Animation,70,17000000,en
37820,David Zucker,Comedy,45,0,en
22479,Yasuo Yamada,Comedy,43,18000000,en
9054,Donald Pleasence,Adventure,47,53000000,en
241058,Roman Polanski,Adventure,57,0,de
11985,Woody Allen,Animation,52,0,zh
10232,Walter Matthau,Animation,86,0,de
59569,Cleavon Little,Animation,63,0,en
410921,Al Pacino,Adventure,42,0,en
38955,Bruce Lee,Animation,80,0,cn
110513,Jon Voight,Animation,74,0,en
114089,Gene Hackman,Animation,64,0,en
11015,Clint Eastwood,Animation,57,60000000,en
9306,Richard Burton,Action,51,40000000,en
12559,Jack Lemmon,Animation,63,0,en
58770,Lee Marvin,Animation,57,8000000,en
124851,Catherine Deneuve,Animation,67,0,en
3587,Paul Scofield,Animation,51,32000000,en
10723,Catherine Deneuve,Animation,65,25000000,en
56077,Stanley Baker,Animation,55,0,en
19004,Sean Connery,Comedy,56,0,en
101230,Rod Taylor,Comedy,56,0,nl
253632,Gregory Peck,Action,47,0,fr
10987,Karlheinz BÃ¶hm,Animation,64,5000000,en
44705,Yul Brynner,Animation,83,0,en
20318,Pierre Brasseur,Adventure,66,0,en
43596,Kevin McCarthy,Action,47,0,de
79782,James Dean,Action,41,0,en
26933,Alec Guinness,Adventure,63,0,fr
27854,Humphrey Bogart,Drama,89,3000000,en
981,John Wayne,Adventure,47,0,en
872,Michael Rennie,Animation,88,2540800,en
2769,Humphrey Bogart,Action,61,2723903,en
13320,Rita Hayworth,Comedy,38,0,en
164,Samuel Armstrong,Comedy,38,2500000,en
426,Claude Rains,Animation,74,2479000,en
567,Mark Ruffalo,Animation,47,1000000,en
3078,John Cho,Animation,72,325000,en
13528,Leonardo DiCaprio,Animation,83,2068000,en
28288,Maryana Spivak,Animation,69,520000,en
213,Brooklynn Prince,Animation,95,4000000,en
284,Michael B. Jordan,Animation,61,3000000,en
239,Chris Evans,Animation,61,2883848,en
4808,Michael Schwartz,Animation,86,4000000,en
289,Laia Costa,Comedy,88,878000,en
963,GÃ¼nes Sensoy,Drama,74,375000,en
11113,Chris Pratt,Animation,72,17000000,en
6620,Ansel Elgort,Animation,66,2238813,en
804,Josh Brolin,Animation,77,1500000,en
26531,Tom Hanks,Adventure,53,0,en
909,Craig T. Nelson,Adventure,47,0,en
630,John Musker,Adventure,71,2777000,en
770,Emily Blunt,Drama,87,4000000,en
31044,Michael B. Jordan,Action,78,0,en
599,Aleksey Serebryakov,Animation,73,1752000,en
15,Chris Pine,Adventure,52,839727,en
62,Judi Dench,Animation,75,10500000,en
121357,Gary Oldman,Animation,92,0,en
705,Jose Coronado,Adventure,57.1,1400000,en
22490,Iko Uwais,Animation,78,1688000,en
223,Jake Gyllenhaal,Animation,65,1288000,en
25670,Amy Poehler,Animation,74,0,en
303,Lady Gaga,Action,71,2000000,en
4174,Joel Coen,Animation,84,1500000,en
8356,Mikael Persbrandt,Animation,74,0,en
381,Chris Renaud,Animation,75,2500000,en
20758,Joseph Gordon-Levitt,Comedy,39,0,en
29376,Aaron Taylor-Johnson,Animation,59,0,en
1859,Luis Tosar,Animation,71,1365000,en
18299,Brad Pitt,Animation,83,0,en
17281,Antonio Banderas,Animation,80,0,en
64382,Jesse Eisenberg,Action,60,0,it
10907,JÃ¼rgen Vogel,Animation,64,2033000,en
32093,Robert Downey Jr.,Comedy,72,0,en
1939,Quinton Aaron,Adventure,53,1020000,en
22292,Richard Jenkins,Drama,57,0,en
3598,Will Smith,Comedy,44,4000000,en
3080,Naomi Watts,Animation,80,609000,en
198,Charlie Cox,Adventure,92,0,en
13562,Nora Twomey,Adventure,46,0,en
1712,Denzel Washington,Comedy,52,5400000,en
220,Morgan Freeman,Animation,73,1,en
3529,Marion Cotillard,Animation,56,226408,en
3085,Jet Li,Adventure,67,0,en
2897,Edward Norton,Animation,83,6000000,en
1585,Paddy Considine,Animation,62,3180000,en
3083,Daniel Radcliffe,Animation,83,1500000,en
900,Gerard Butler,Adventure,35,1073000,en
43795,Scarlett Johansson,Animation,55,0,en
85638,Jackie Earle Haley,Animation,56,0,en
50001,Nicolas Cage,Adventure,65,0,en
43905,Cary Elwes,Comedy,63,0,en
22688,Philip Seymour Hoffman,Animation,71,0,en
23114,Brady Corbet,Animation,87,0,en
26378,Guillaume Canet,Adventure,65,0,en
40206,Audrey Tautou,Adventure,75,0,en
22356,Peter Dinklage,Adventure,64,0,en
260,Sean Penn,Biography,63,0,en
43488,Kang-ho Song,Animation,95,0,en
22613,Johnny Depp,Adventure,66,0,en
10331,Edward Norton,Adventure,63,114000,en
488,J. Mackye Gruber,Animation,87,1300000,en
22733,Cillian Murphy,Animation,55,1000000,en
261,Tatsuya Fujiwara,Adventure,72,3000000,en
57575,Gene Hackman,Animation,75,0,en
32574,Maribel VerdÃº,Adventure,92,0,en
22657,Daniel Radcliffe,Animation,90,0,en
76464,Nicole Kidman,Animation,82,0,en
22649,Johnny Depp,Animation,79,4,en
176841,Jude Law,Adventure,50,0,en
125587,Tom Cruise,Adventure,67,0,en
39448,Denzel Washington,Adventure,82,0,cn
52855,Christian Bale,Adventure,48,0,en
39940,Franka Potente,Animation,78,0,en
172868,Jim Caviezel,Drama,46,0,en
85328,Barry Cook,Animation,53,0,en
124632,Johnny Depp,Animation,74,0,en
11076,Susanne Lothar,Adventure,85,0,en
63945,Rufus Sewell,Animation,75,0,en
58985,Robert De Niro,Animation,74,0,en
890,Bill Pullman,Animation,96,0,de
10861,Emma Thompson,Animation,49,25000000,en
1770,Bruce Willis,Comedy,84,28000000,en
44465,Johnny Depp,Animation,90,0,en
2033,Clint Eastwood,Animation,49,0,en
18203,Tom Hanks,Adventure,59,0,en
9333,Zbigniew Zamachowski,Animation,84,67000000,en
47260,Michael Douglas,Animation,75,0,en
9400,Jason London,Adventure,39,9000000,en
9401,Joe Pesci,Adventure,81,0,en
12241,Miki Imai,Animation,81,2300000,en
25739,Jean-Pierre Jeunet,Animation,81,0,en
161806,Macaulay Culkin,Action,60,0,en
11306,Al Pacino,Adventure,63,38000000,en
9625,Billy Crystal,Animation,56,45000000,en
10680,John Musker,Animation,73,0,en
6346,Leslie Nielsen,Animation,58,50000000,en
18660,Steve Martin,Animation,96,0,en
35115,Mel Gibson,Animation,96,0,en
14821,Ethan Coen,Animation,72,0,en
14136,Katharine Hepburn,Animation,46,0,en
10869,Mel Gibson,Animation,88,0,en
22660,Michael Beck,Comedy,70,0,en
19186,Jim Henson,Comedy,55,0,en
31102,Clint Eastwood,Animation,47,0,en
6878,John Hubley,Adventure,62,0,en
15944,Brad Davis,Drama,66,0,en
18444,Richard Dreyfuss,Adventure,78,0,en
20723,Elliott Gould,Adventure,66,0,en
173,Rod Steiger,Animation,88,5000000,en
864,Clint Eastwood,Adventure,65,14000000,en
24795,Phil Harris,Animation,31,0,en
11224,David Hemmings,Animation,66,2900000,en
81310,John Lennon,Animation,54,0,en
15947,Audrey Hepburn,Animation,91,0,en
9078,Elizabeth Taylor,Animation,50,3000000,en
29682,Burt Lancaster,Animation,94,0,en
8367,Tallulah Bankhead,Animation,46,48000000,en
433,Robert Donat,Animation,73,6000000,en
